poster_user_id	post_type	question_id	is_answered	question_title	answer_count	view_count	answer_id	answer_creation_date	is_accepted	question_creation_date
12315231	question	58678971	True	Converting index to datetime index	1	27	0	0	na	1572774288
10908521	question	58676075	False	what&#39;s the fastest way to web-scraping and get different items from a website	0	26	0	0	na	1572736370
6792732	question	58679047	False	Invalid URL error is raised when running azure iotc.connect() from within a Python:3.7 base image docker container	0	17	0	0	na	1572775075
12277392	question	58678901	False	&quot;Fixing too many indices for array&quot;	0	33	0	0	na	1572773681
9739644	answer	58623435	na	na	na	na	58642641	1572522290	no	na
5107488	answer	58623435	na	na	na	na	58665356	1572639184	no	na
4469142	question	58623435	False	How to save a ReportLab Canvas as PNG image?	2	43	0	0	na	1572431751
156427	answer	11406380	na	na	na	na	11416698	1341933998	yes	na
692499	question	11406380	True	ListField without duplicates in Python mongoengine	1	3857	0	0	na	1341892627
5471709	answer	58643660	na	na	na	na	58679042	1572775001	no	na
12303205	question	58643660	False	Odoo : Generate HTML file inside tmp folder	1	33	0	0	na	1572525949
11288486	question	58679039	False	Tkinter not responding when i run Flask	0	14	0	0	na	1572774988
2444661	question	58678993	False	python: writing data to excel file	0	20	0	0	na	1572774505
104349	answer	58678922	na	na	na	na	58679029	1572774877	yes	na
11419848	question	58678922	True	KeyError: &#39;instance&#39;: send_activation_notification(kwargs[&#39;instance&#39;])	1	15	0	0	na	1572773872
9931641	question	58678970	False	&quot;Undefined&quot; error using Behave with Python	0	25	0	0	na	1572774282
6700019	answer	58588725	na	na	na	na	58655258	1572591194	no	na
11455396	answer	58588725	na	na	na	na	58679018	1572774778	yes	na
11455396	question	58588725	True	Unable to force program termination in python	2	146	0	0	na	1572256174
3847560	answer	54407743	na	na	na	na	58679006	1572774632	no	na
6079108	question	54407743	False	SDN Pox controller: ARP_TYPE, IP_TYPE, but no ICMP_TYPE	1	95	0	0	na	1548698335
7030193	question	58678964	False	What&#39;s the use of chaos theory in cyber security field?	0	17	0	0	na	1572774259
3127653	answer	48883972	na	na	na	na	48884163	1519125681	no	na
113962	answer	48883972	na	na	na	na	48885245	1519129437	yes	na
11388428	answer	48883972	na	na	na	na	58678963	1572774244	no	na
7742798	question	48883972	True	Django don&#39;t create new sqlite table for new app model	3	1968	0	0	na	1519125143
4914935	question	58678942	False	docker container in detach mode exits instantly	0	21	0	0	na	1572774049
462604	answer	4301069	na	na	na	na	4301107	1291008834	no	na
143739	answer	4301069	na	na	na	na	4301173	1291009915	no	na
355230	answer	4301069	na	na	na	na	4302635	1291025110	no	na
355230	answer	4301069	na	na	na	na	4303996	1291035850	no	na
274811	answer	4301069	na	na	na	na	4898010	1296822829	no	na
Bill M.4301069	answer	4301069	na	na	na	na	9132316	1328287987	no	na
2071807	answer	4301069	na	na	na	na	21292549	1390420144	no	na
1639671	answer	4301069	na	na	na	na	21794911	1392450840	no	na
4636182	answer	4301069	na	na	na	na	28886405	1425584793	no	na
597401	answer	4301069	na	na	na	na	32188121	1440437178	no	na
6726603	answer	4301069	na	na	na	na	41059108	1481281874	no	na
7876742	answer	4301069	na	na	na	na	51793630	1533932705	no	na
231589	answer	4301069	na	na	na	na	55542725	1554495148	no	na
2444909	answer	4301069	na	na	na	na	58674746	1572724127	no	na
28324	question	4301069	True	Any way to properly pretty-print ordered dictionaries?	14	53661	0	0	na	1291008447
2825403	answer	58678939	na	na	na	na	58678940	1572736418	yes	na
Ebraheem58678939	question	58678939	True	I tried to change the function many times and I keep getting the same error	1	13	0	0	na	1572735290
7000400	answer	58678818	na	na	na	na	58678897	1572773627	yes	na
2672844	question	58678818	True	Calculate X,Y Postion for Video Mosaic View	1	45	0	0	na	1572772829
2836621	answer	58678022	na	na	na	na	58678867	1572773268	no	na
5980753	question	58678022	False	Render math text using PIL/python	1	20	0	0	na	1572763918
5485110	question	58678936	False	How to resolve Heroku build error specific to Python 3.8.0	0	7	0	0	na	1572773969
8517185	question	58678934	False	Video storage for a web application	0	22	0	0	na	1572773958
5459839	answer	44787092	na	na	na	na	44788053	1498590557	no	na
5097354	question	44787092	False	Selection sort implementation not considering updated list	1	248	0	0	na	1498586892
4003077	answer	58673576	na	na	na	na	58678929	1572773908	no	na
12313065	question	58673576	False	How can i extract foreground mask from video and blend it onto background video?	1	14	0	0	na	1572716182
7212686	answer	58675561	na	na	na	na	58675665	1572731841	no	na
7348030	answer	58675561	na	na	na	na	58675676	1572731993	yes	na
3104974	answer	58675561	na	na	na	na	58675694	1572732162	no	na
1150683	answer	58675561	na	na	na	na	58675718	1572732402	no	na
12069656	answer	58675561	na	na	na	na	58675822	1572733487	no	na
10019895	question	58675561	True	Transforming data structure: CSV to dictionary	5	70	0	0	na	1572730971
6497619	question	58678910	False	How should i detect shadow in a document?	0	13	0	0	na	1572773785
1508724	answer	58479556	na	na	na	na	58678385	1572767978	yes	na
1508724	question	58479556	True	NotImplementedError: Cannot convert a symbolic Tensor (2nd_target:0) to a numpy array	1	384	0	0	na	1571629696
9614364	question	58678708	False	I want to delete a node in BST but I get an error	0	21	0	0	na	1572771703
9768248	question	58677759	False	Pass form data do another page using Electron and python shell	0	14	0	0	na	1572760406
3959702	answer	58592891	na	na	na	na	58593226	1572274561	yes	na
2749397	answer	58592891	na	na	na	na	58593318	1572274838	no	na
12286262	question	58592891	True	Is there a method for switching several lines with each other in a text file?	2	35	0	0	na	1572273415
1212401	answer	58678712	na	na	na	na	58678881	1572773377	no	na
9646453	question	58678712	False	How to display/print or sort elements in a Pandas dataframe of the keywords I have searched for?	1	25	0	0	na	1572771744
9986074	question	58678629	False	Store data from my app in kivy every time user use it	0	15	0	0	na	1572770782
10661	answer	4305948	na	na	na	na	4306976	1291056627	no	na
121495	answer	4305948	na	na	na	na	4308461	1291067585	no	na
18196	answer	4305948	na	na	na	na	4308486	1291067763	no	na
243483	answer	4305948	na	na	na	na	4315645	1291132411	no	na
66289	answer	4305948	na	na	na	na	7854378	1319225533	no	na
1888983	answer	4305948	na	na	na	na	33750585	1447742145	no	na
243483	question	4305948	True	How to see exception generated into django template variable?	6	4195	0	0	na	1291049347
3037662	answer	58627223	na	na	na	na	58627294	1572444727	no	na
8583669	question	58627223	False	Python &#39;No module named ...&#39; when script is executed by php with shell_exec()	1	43	0	0	na	1572444515
7508700	answer	58678660	na	na	na	na	58678716	1572771776	yes	na
12197595	answer	58678660	na	na	na	na	58678721	1572771831	no	na
11481148	answer	58678660	na	na	na	na	58678847	1572773127	no	na
10179811	question	58678660	True	How does this line of code allow [end=&quot; &quot;] to apply in between of the letters?	3	22	0	0	na	1572771168
1196549	answer	58573962	na	na	na	na	58583104	1572208170	no	na
4003077	answer	58573962	na	na	na	na	58678184	1572765780	no	na
3601754	question	58573962	True	Calculating a transform with a circle and lines	2	95	0	0	na	1572117641
1884363	answer	44689546	na	na	na	na	44689597	1498101767	no	na
4669778	answer	44689546	na	na	na	na	44689627	1498101975	no	na
8197417	answer	44689546	na	na	na	na	44689679	1498102418	no	na
416500	answer	44689546	na	na	na	na	44690120	1498105518	yes	na
3706308	answer	44689546	na	na	na	na	56867738	1562148607	no	na
11388428	answer	44689546	na	na	na	na	58678819	1572772851	no	na
7872185	question	44689546	True	How to print out a dictionary nicely in Python?	6	39698	0	0	na	1498101436
12197595	answer	58678560	na	na	na	na	58678785	1572772562	no	na
9814002	question	58678560	False	How to merge similar data into a custom field using serializers in django-rest-framework?	1	11	0	0	na	1572770102
10069897	question	58678312	False	GPU libraries are statically linked when using tensorflow-gpu=1.14.0	0	17	0	0	na	1572767201
12092158	question	58677919	False	Moving Average Time Series Minutes Pandas	0	24	0	0	na	1572762629
5080088	answer	57650903	na	na	na	na	58678720	1572771829	no	na
8894647	question	57650903	False	unable to create directory for my training models in a log	1	46	0	0	na	1566782763
674039	answer	9816816	na	na	na	na	9816852	1332393569	no	na
464744	answer	9816816	na	na	na	na	9816853	1332393576	no	na
35070	answer	9816816	na	na	na	na	9816863	1332393613	yes	na
455276	answer	9816816	na	na	na	na	9816913	1332393952	no	na
2211268	answer	9816816	na	na	na	na	35502738	1455876992	no	na
5393381	answer	9816816	na	na	na	na	45960127	1504095184	no	na
8993294	answer	9816816	na	na	na	na	50466402	1526988040	no	na
2153910	answer	9816816	na	na	na	na	52536170	1538048403	no	na
3041840	answer	9816816	na	na	na	na	58678527	1572769703	no	na
673487	question	9816816	True	Get absolute paths of all files in a directory	9	69507	0	0	na	1332393361
3903832	answer	26229057	na	na	na	na	26247500	1412728963	yes	na
2781773	answer	26229057	na	na	na	na	28015362	1421618896	no	na
443016	answer	26229057	na	na	na	na	28385092	1423329824	no	na
6470939	answer	26229057	na	na	na	na	37843929	1466017988	no	na
327694	answer	26229057	na	na	na	na	40556948	1478901866	no	na
3346752	question	26229057	True	Scapy installation fails on osx with dnet import error	5	16405	0	0	na	1412659441
12098426	question	58678697	False	Crawling a github repo and extracting particular links	0	20	0	0	na	1572771591
7983963	answer	49125405	na	na	na	na	49125545	1520321554	no	na
10422166	answer	49125405	na	na	na	na	58678677	1572771387	no	na
6427329	question	49125405	False	Trying to work out a python code	2	105	0	0	na	1520321000
1497947	answer	11783875	na	na	na	na	11784778	1343937138	yes	na
2210043	answer	11783875	na	na	na	na	29052608	1426357651	no	na
3067748	answer	11783875	na	na	na	na	31221231	1436016950	no	na
6536024	answer	11783875	na	na	na	na	39798150	1475261098	no	na
7655016	answer	11783875	na	na	na	na	49884772	1523988483	no	na
4223667	answer	11783875	na	na	na	na	49930703	1524174342	no	na
406896	answer	11783875	na	na	na	na	51779869	1533880620	no	na
10505343	answer	11783875	na	na	na	na	53973524	1546119508	no	na
10829961	answer	11783875	na	na	na	na	56524169	1560160776	no	na
11131671	answer	11783875	na	na	na	na	57980071	1568744874	no	na
10286342	answer	11783875	na	na	na	na	58264670	1570431066	no	na
4470510	answer	11783875	na	na	na	na	58678662	1572771172	no	na
1518662	question	11783875	True	ImportError: No Module Named bs4 (BeautifulSoup)	12	209654	0	0	na	1343933220
2901002	answer	58678235	na	na	na	na	58678258	1572766522	yes	na
7290715	question	58678235	True	Datetime conversion errors due to multiple strings in a single cell in Pandas	1	21	0	0	na	1572766234
12312852	question	58675468	False	Python prints a 0 elements matrix of my camera capture	0	21	0	0	na	1572730183
6598275	answer	58658031	na	na	na	na	58678652	1572771095	no	na
7951901	question	58658031	False	How to store more than one record to a One2many field in a web form in odoo 12	1	25	0	0	na	1572605806
5320906	answer	58672936	na	na	na	na	58678648	1572771015	no	na
5606352	question	58672936	False	Filter txt lines that start with a specific string (Python)	1	28	0	0	na	1572711614
12315144	question	58678632	False	I am not very experienced, how do I shorten this?	0	31	0	0	na	1572770811
1692107	answer	42422921	na	na	na	na	42423305	1487873881	yes	na
4016285	answer	42422921	na	na	na	na	42428121	1487892551	no	na
6216039	question	42422921	True	Multiple subset sum calculation	2	1240	0	0	na	1487872593
5726027	answer	58667742	na	na	na	na	58678639	1572770893	no	na
812726	question	58667742	False	Get Timecode from MP4 generated in Adobe Premiere / Encoder in Python and FFMPEG	1	30	0	0	na	1572660956
7644562	question	58678059	False	Tensorflow 1.x Items of feature_columns must be a _FeatureColumn. Given type is List	0	11	0	0	na	1572764281
12312062	question	58670863	False	How to update IntVar after typing in Entry widget?	0	29	0	0	na	1572696002
12305082	question	58678591	False	Trying to migrate a code from Python to JavaScript and stuck at encoding/computing	0	26	0	0	na	1572770538
3047604	question	58678381	False	Is it possible to change the menu border color in tkinter	0	30	0	0	na	1572767945
5234343	answer	42947733	na	na	na	na	42950477	1490182431	yes	na
1854182	answer	42947733	na	na	na	na	58678574	1572770233	no	na
5234343	question	42947733	True	Use spacy Spanish Tokenizer	2	1152	0	0	na	1490175631
10121374	question	58678573	False	After installing Mingw-w64, PATH of Python version is changed	0	8	0	0	na	1572770223
12129146	answer	58657190	na	na	na	na	58657218	1572602201	no	na
12267161	answer	58657190	na	na	na	na	58657343	1572602774	no	na
2901002	answer	58657190	na	na	na	na	58678564	1572770142	no	na
8957025	question	58657190	False	getting row data of a dataframe by index giving an error	3	30	0	0	na	1572602036
5320906	answer	58668414	na	na	na	na	58678546	1572769952	no	na
6635665	question	58668414	False	Python - Patching Module Functions?	1	14	0	0	na	1572671366
2301287	answer	58678467	na	na	na	na	58678524	1572769683	yes	na
11812893	question	58678467	True	Django Form is_valid() missing 1 required positional argument: &#39;self&#39;	1	21	0	0	na	1572769058
7212686	answer	58675457	na	na	na	na	58675490	1572730329	yes	na
7348030	answer	58675457	na	na	na	na	58675535	1572730653	no	na
12211146	question	58675457	True	Create Account Object	2	37	0	0	na	1572730061
3532981	answer	58678005	na	na	na	na	58678166	1572765441	yes	na
10654327	question	58678005	True	Numeric file name, upload multiple txt files, Python Pandas	1	40	0	0	na	1572763726
2901002	answer	58678403	na	na	na	na	58678477	1572769160	no	na
10157759	question	58678403	True	Issue of Aggregating Categorical Column	1	42	0	0	na	1572768202
1051634	answer	58668612	na	na	na	na	58678460	1572768951	no	na
8957025	question	58668612	False	Mqtt broker is disconnecting frequently even though it has a unique client id	1	26	0	0	na	1572674010
2988730	answer	54780337	na	na	na	na	54780442	1550645463	no	na
4707773	question	54780337	True	I can not load null_space method in python 3.5	1	172	0	0	na	1550645063
12230199	question	58678492	False	Typing on entry using virtual keyboard in another python program	0	9	0	0	na	1572769352
4993128	answer	58675700	na	na	na	na	58677337	1572753849	yes	na
10459995	question	58675700	True	How to get first satisfied return value for a collection?	1	47	0	0	na	1572732196
9215522	answer	46160971	na	na	na	na	58678475	1572769136	no	na
1790644	question	46160971	True	pyGame full core usage in simple loop	1	1235	0	0	na	1505149782
12092543	answer	58678399	na	na	na	na	58678421	1572768473	no	na
9750706	answer	58678399	na	na	na	na	58678470	1572769074	no	na
12282595	question	58678399	True	How to add an &quot;else&quot; option after a list of &quot;if&quot; commands in python	2	44	0	0	na	1572768165
7725439	answer	58678355	na	na	na	na	58678450	1572768816	no	na
12002076	question	58678355	True	How to make a variable store permanently, so it does not restart to original when I click run - python	1	25	0	0	na	1572767686
6793085	answer	51260909	na	na	na	na	51431612	1532033960	yes	na
2285938	question	51260909	True	Error installing Jupyter &amp; pywinpty (Python)	1	2455	0	0	na	1531212533
3722635	answer	58615743	na	na	na	na	58615830	1572385360	no	na
10738309	answer	58615743	na	na	na	na	58678441	1572768679	no	na
12288216	question	58615743	False	Using Post and requests to login to web-scrape data with python	2	18	0	0	na	1572384796
3228768	answer	38074069	na	na	na	na	39836674	1475513811	no	na
4871483	answer	38074069	na	na	na	na	39902826	1475777081	no	na
3701807	answer	38074069	na	na	na	na	42353453	1487621654	no	na
8544967	answer	38074069	na	na	na	na	57956558	1568635612	no	na
10919379	answer	38074069	na	na	na	na	58678435	1572768633	no	na
6522881	question	38074069	True	How do I rename a (work)sheet in a Google Sheets spreadsheet using the API in Python?	5	5653	0	0	na	1467110759
7455070	answer	42320970	na	na	na	na	42321020	1487454293	no	na
6120381	answer	42320970	na	na	na	na	58678427	1572768550	no	na
7577864	question	42320970	True	Change label text tkinter	2	4076	0	0	na	1487453894
3276094	answer	58676923	na	na	na	na	58676963	1572748214	no	na
7508700	answer	58676923	na	na	na	na	58678419	1572768443	yes	na
12314356	question	58676923	True	Loop wont run as expected	2	28	0	0	na	1572747459
3476748	answer	57860726	na	na	na	na	57860872	1568061291	no	na
8876606	answer	57860726	na	na	na	na	58678418	1572768434	no	na
11622712	question	57860726	True	How to split sparse matrix into train and test sets?	2	58	0	0	na	1568060502
12312514	answer	58671996	na	na	na	na	58672202	1572706253	no	na
12309212	answer	58671996	na	na	na	na	58675701	1572732207	no	na
12309212	question	58671996	True	Unexpected output using print	2	60	0	0	na	1572704887
8273934	question	58677969	False	Reading a value from a function with a parameter and writing it to a variable in another function with a different parameter/argument in python	0	21	0	0	na	1572763334
9890913	answer	58678193	na	na	na	na	58678257	1572766515	no	na
9890913	question	58678193	False	It is not working as expected. How can i fix this code?	1	25	0	0	na	1572765837
7725439	answer	58678289	na	na	na	na	58678382	1572767970	no	na
12070108	question	58678289	False	How do I extract internal nested tag that has the same name as the external tag?	1	19	0	0	na	1572766868
5766916	question	58678360	False	Using python requests module post/get result from HTML form	0	26	0	0	na	1572767754
3532981	answer	58673944	na	na	na	na	58678374	1572767865	no	na
12255756	question	58673944	False	Get all bounds lengths from PDB	1	18	0	0	na	1572718493
10367381	answer	52349669	na	na	na	na	52349781	1537055166	no	na
5043609	answer	52349669	na	na	na	na	52371386	1537198799	no	na
8663663	answer	52349669	na	na	na	na	52455816	1537612415	no	na
10068678	answer	52349669	na	na	na	na	52992689	1540480345	no	na
2298563	answer	52349669	na	na	na	na	53157591	1541432625	no	na
9371371	answer	52349669	na	na	na	na	53448590	1542983630	no	na
Nell52349669	answer	52349669	na	na	na	na	54097428	1546971115	no	na
10953776	answer	52349669	na	na	na	na	54321350	1548225613	no	na
8860610	answer	52349669	na	na	na	na	55644319	1555041698	no	na
9244183	answer	52349669	na	na	na	na	58578985	1572175934	no	na
12313345	answer	52349669	na	na	na	na	58674272	1572720889	no	na
7407809	question	52349669	True	&quot;DLL load failed&quot; when import cv2 (opencv)	11	15938	0	0	na	1537053617
7254633	answer	58634251	na	na	na	na	58652893	1572569879	yes	na
11074573	question	58634251	True	kivy.Image not updating when ran from another thread in a while loop	1	50	0	0	na	1572473054
1854182	answer	58678205	na	na	na	na	58678353	1572767671	no	na
12314974	question	58678205	False	Any idea how to fix this error &quot;TypeError: unsupported operand type(s) for -: &#39;list&#39; and &#39;list&#39;&quot; in python?	1	22	0	0	na	1572765989
2301287	answer	58678207	na	na	na	na	58678339	1572767469	no	na
6888601	question	58678207	True	Need a regular expression to capture all input functions in a python file	1	37	0	0	na	1572765997
1779091	question	58677895	False	What is the global variable and sys.modules concept in Flask?	0	32	0	0	na	1572762306
11766958	answer	58676304	na	na	na	na	58678336	1572767403	no	na
11766958	question	58676304	False	Performing calculation in a one to many relationship	1	22	0	0	na	1572738832
2901002	answer	58655098	na	na	na	na	58655136	1572590519	yes	na
12211111	question	58655098	True	Sum Cells with Same Date, and Groupby multiple columns	1	32	0	0	na	1572590228
8876606	answer	58615038	na	na	na	na	58678328	1572767330	no	na
850781	question	58615038	False	How do I iterate over estimators?	1	54	0	0	na	1572381309
12299183	answer	58660808	na	na	na	na	58661695	1572621651	no	na
11711953	answer	58660808	na	na	na	na	58662411	1572624538	no	na
12286121	question	58660808	False	how to convert string to float in csv file	2	34	0	0	na	1572618091
3234994	question	58678245	False	How to convert/reshapet the data in columns into rows in a dataframe using python?	0	15	0	0	na	1572766386
2901002	answer	58677836	na	na	na	na	58677857	1572761800	yes	na
7149485	question	58677836	True	Pandas Dataframe: How to take the difference between observations with multiple observations per agent and stacked agents	1	38	0	0	na	1572761471
10908375	answer	58676588	na	na	na	na	58676802	1572745703	no	na
8876606	answer	58676588	na	na	na	na	58678221	1572766108	no	na
7725439	answer	58676588	na	na	na	na	58678287	1572766820	no	na
10908375	question	58676588	False	How do I one-hot encode an array of strings with Numpy?	3	38	0	0	na	1572742632
9845044	question	58677901	False	What is this if __name__ == &#39;__main__&#39; and set keyword do?	0	32	0	0	na	1572762368
12314927	question	58678080	False	My PyCharm files are closing automatically and I cannot save them	0	19	0	0	na	1572764505
6598275	answer	58677775	na	na	na	na	58678238	1572766297	yes	na
6160292	question	58677775	True	Custom Module not Displaying in App List in Odoo 12	1	31	0	0	na	1572760648
7331631	answer	58678140	na	na	na	na	58678159	1572765351	no	na
7725439	answer	58678140	na	na	na	na	58678231	1572766196	no	na
12314852	question	58678140	False	how to create formulated string in python?	2	30	0	0	na	1572765138
1261752	answer	58657655	na	na	na	na	58661268	1572619894	no	na
1261752	answer	58657655	na	na	na	na	58678180	1572765755	yes	na
12155600	question	58657655	True	Is there a way to count the average of only existing products in sqlite?	2	61	0	0	na	1572604136
5712858	answer	58678068	na	na	na	na	58678187	1572765814	no	na
901925	answer	58678068	na	na	na	na	58678220	1572766092	no	na
11774151	question	58678068	False	What should I do to fix this error (NoneType object has no attribute &#39;__getitem__&#39;)?	2	21	0	0	na	1572764395
12314948	question	58678214	False	how to fix &#39;Exception in thread django-main-thread&#39;	0	13	0	0	na	1572766030
4553309	answer	58665133	na	na	na	na	58678212	1572766019	yes	na
11756120	question	58665133	True	How to chain ML models/pipeline models sequentially?	1	41	0	0	na	1572638020
7725439	answer	58677495	na	na	na	na	58678020	1572763909	no	na
997358	answer	58677495	na	na	na	na	58678210	1572766014	no	na
11126335	question	58677495	False	How to extract the numeric part of a string in sqlite python	2	23	0	0	na	1572756505
12151945	question	58678206	False	django.core.exceptions.ImproperlyConfigured: . You must either define the environment variable DJANGO_SETTINGS_MODULE	0	12	0	0	na	1572765991
3122880	answer	58677967	na	na	na	na	58678196	1572765871	yes	na
12297653	question	58677967	True	PYTHON : Selenium loop selenium.common.exceptions.TimeoutException	1	27	0	0	na	1572763296
279627	answer	9483979	na	na	na	na	9484008	1330440259	yes	na
20862	answer	9483979	na	na	na	na	9484016	1330440280	no	na
592851	answer	9483979	na	na	na	na	9484021	1330440285	no	na
622215	answer	9483979	na	na	na	na	9484037	1330440350	no	na
user1300769483979	answer	9483979	na	na	na	na	9484042	1330440357	no	na
259541	answer	9483979	na	na	na	na	9484045	1330440362	no	na
5465790	answer	9483979	na	na	na	na	36952166	1462001699	no	na
7024766	answer	9483979	na	na	na	na	47162698	1510071599	no	na
3860454	answer	9483979	na	na	na	na	49549001	1522303216	no	na
4120631	answer	9483979	na	na	na	na	58678154	1572765276	no	na
641514	question	9483979	True	Is there a difference between `continue` and `pass` in a for loop in python?	10	130990	0	0	na	1330440170
7725439	answer	58677997	na	na	na	na	58678101	1572764764	no	na
4024419	question	58677997	True	How to rewrite this lambda function to regular function	1	40	0	0	na	1572763634
347767	answer	58678037	na	na	na	na	58678162	1572765385	no	na
12285565	question	58678037	False	How can i post XML with urllib3	1	19	0	0	na	1572764011
693140	answer	58672956	na	na	na	na	58673011	1572712109	yes	na
12312807	question	58672956	True	How can I extract a multi-substrings from a string in python?	1	28	0	0	na	1572711716
4028009	answer	58363920	na	na	na	na	58363955	1570972708	yes	na
12100431	question	58363920	True	how to fix code not hashing every line in file	1	32	0	0	na	1570972439
11649	answer	365082	na	na	na	na	365236	1229176780	yes	na
42188	answer	365082	na	na	na	na	365431	1229187412	no	na
1497443	answer	365082	na	na	na	na	14743532	1360211128	no	na
2134767	answer	365082	na	na	na	na	24121475	1402320997	no	na
4085584	answer	365082	na	na	na	na	40016382	1476348687	no	na
10583	question	365082	True	Can you change a field label in the Django Admin application?	5	45692	0	0	na	1229164241
12314899	question	58678132	False	how to sort database with python	0	26	0	0	na	1572765064
6246343	answer	58677639	na	na	na	na	58677934	1572762809	no	na
5279093	answer	58677639	na	na	na	na	58677992	1572763559	no	na
4243622	answer	58677639	na	na	na	na	58678128	1572764998	no	na
4243622	question	58677639	False	Cannot feed value of shape (100,) for Tensor &#39;Placeholder_1:0&#39;, which has shape &#39;(?, 1)&#39;	3	25	0	0	na	1572758796
5616096	answer	58677682	na	na	na	na	58678063	1572764351	no	na
7354198	question	58677682	False	Get data from browser, but giving lots problems	1	34	0	0	na	1572759423
9750968	question	58678050	False	Programmatically set GPU affinity for XGBoost Training	0	7	0	0	na	1572764163
4956735	answer	58677642	na	na	na	na	58677796	1572760977	no	na
5279093	answer	58677642	na	na	na	na	58677800	1572761072	yes	na
10018274	question	58677642	True	Placing tkinter Label inside Frame	2	21	0	0	na	1572758843
2823719	answer	58544145	na	na	na	na	58643520	1572525462	no	na
12056564	answer	58544145	na	na	na	na	58656762	1572600019	no	na
2809120	answer	58544145	na	na	na	na	58658778	1572609027	no	na
5003756	answer	58544145	na	na	na	na	58658984	1572610008	no	na
2055373	question	58544145	True	Is there a pythonic way to decouple optional functionality from a function&#39;s main purpose?	4	197	0	0	na	1571929409
12313715	question	58675210	False	Moving plot bokeh tools	0	20	0	0	na	1572728082
2550541	answer	51648648	na	na	na	na	51649258	1533199384	yes	na
10102827	question	51648648	True	How can I find what data is clustering in K-Shape?	1	843	0	0	na	1533197345
11805318	answer	58676335	na	na	na	na	58677423	1572755286	no	na
7725439	answer	58676335	na	na	na	na	58677950	1572763016	no	na
10755545	question	58676335	False	More efficient way to pull time data from a string (or DataFrame object)	2	16	0	0	na	1572739222
10971439	answer	58675313	na	na	na	na	58677974	1572763379	yes	na
8425505	question	58675313	True	sklearn spectral clustering results in smaller number of cluster than set	1	17	0	0	na	1572728841
10189759	question	58677973	False	how to adjust row height of pandas dataframe in jupyter notebook?	0	27	0	0	na	1572763369
11343720	answer	58677646	na	na	na	na	58677715	1572759854	yes	na
9588952	question	58677646	True	How do I insert a comma into text files of a directory?	1	38	0	0	na	1572758895
12314856	question	58677964	False	converting GMT to Indian standard time in Python	0	17	0	0	na	1572763211
12111049	question	58677937	False	Using countvectorizer show word count that appears in atleast 500 titles	0	14	0	0	na	1572762834
143880	answer	25877796	na	na	na	na	26326854	1413128270	no	na
3051740	answer	25877796	na	na	na	na	58677936	1572762818	no	na
3884713	question	25877796	True	In Python, how can I have threads wait on multiple Queues?	2	2214	0	0	na	1410899035
9477338	answer	58677843	na	na	na	na	58677921	1572762682	yes	na
4910495	question	58677843	True	Keras - Is it possible to train two unrelated models at once with one GPU?	1	15	0	0	na	1572761573
355230	answer	58676520	na	na	na	na	58677853	1572761680	no	na
4956735	answer	58676520	na	na	na	na	58677903	1572762379	no	na
5014875	question	58676520	False	Python logging port 514 folder/yyyy/mm/dd	2	38	0	0	na	1572741658
10738309	answer	58674113	na	na	na	na	58677902	1572762372	yes	na
12069725	question	58674113	True	How to use all proxies from proxy list while sending requests in cycle?	1	19	0	0	na	1572719728
1385880	answer	58677587	na	na	na	na	58677900	1572762351	no	na
1385880	question	58677587	False	Django, Custom action functions in GenericViewSet or Viewset	1	13	0	0	na	1572758045
3633891	answer	58676002	na	na	na	na	58676115	1572736697	no	na
355230	answer	58676002	na	na	na	na	58676171	1572737261	yes	na
12314000	question	58676002	True	Is there a way to add a different number of columns in each row of a csv file?	2	45	0	0	na	1572735543
7838021	question	58675847	False	Has anyone deployed python based on machine learning code in Azure service fabric?	0	17	0	0	na	1572733641
10375433	question	58677872	False	When I upload basic code to NodeMCU showing an compiling error	0	14	0	0	na	1572762005
12050605	answer	58677694	na	na	na	na	58677849	1572761651	no	na
8326382	question	58677694	False	Python Flask Append All Strings to DOM	1	30	0	0	na	1572759527
12312253	question	58671722	False	Interfacing MATLAB C files obtained from MATLAB Coder with Python	0	29	0	0	na	1572702680
2901002	answer	35491274	na	na	na	na	35491399	1455826009	yes	na
6941244	answer	35491274	na	na	na	na	48167670	1515498819	no	na
4509048	answer	35491274	na	na	na	na	50879945	1529082187	no	na
1636598	answer	35491274	na	na	na	na	57498593	1565799856	no	na
11299700	answer	35491274	na	na	na	na	58677815	1572761255	no	na
2938093	question	35491274	True	Pandas split column of lists into multiple columns	5	84577	0	0	na	1455825667
2901002	answer	58677776	na	na	na	na	58677787	1572760805	yes	na
11747683	question	58677776	True	Repeat row values by X number of times	1	29	0	0	na	1572760663
7434857	answer	58672013	na	na	na	na	58672125	1572705722	no	na
2531843	answer	58672013	na	na	na	na	58677801	1572761079	no	na
11009213	question	58672013	True	How to produce audio (.wav) to kafka in one message	2	31	0	0	na	1572705005
11808761	answer	57113226	na	na	na	na	57114793	1563547350	no	na
11339533	answer	57113226	na	na	na	na	58275370	1570473618	no	na
5970446	answer	57113226	na	na	na	na	58591716	1572268928	no	na
4789373	question	57113226	True	How to prevent Google Colab from disconnecting?	3	1513	0	0	na	1563541841
1494637	answer	18171739	na	na	na	na	18172249	1376226622	yes	na
6037997	answer	18171739	na	na	na	na	47922247	1513850038	no	na
9784726	answer	18171739	na	na	na	na	50318635	1526231555	no	na
